id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0966,2025-10-13,Clínica Dental Sonrisa,Andalucía,Tecnología,SEM,Branding,109780,1059204,83160,850,180,Sara Molina,Cancelada
CMP-0967,2024-03-17,Agrocampo,País Vasco,Tecnología,Radio,Lead Generation,1424993,3144095,195500,9280,1250,Javier Torres,Cancelada
CMP-0968,2024-09-24,Agrocampo,Asturias,Automoción,SEM,Conversión,1062484,1377374,3346820,251670,59330,DESCONOCIDO,Finalizada
CMP-0969,2025-09-22,TecnoWave,Canarias,Inmobiliario,Radio,Awareness,413178,1141029,1850350,126120,24700,Laura Gómez,Cancelada
CMP-0970,2025-07-06,Restaurante El Fogón,Aragón,Agricultura,Google Ads,Lead Generation,779302,2016813,4002770,150680,16000,Laura Gómez,Activa
CMP-0971,2024-07-11,Lácteos del Sur,País Vasco,Belleza,Radio,Branding,1753598,3989595,202310,9940,1020,Diego Romero,Finalizada
CMP-0972,2023-11-26,Dulcería Real,DESCONOCIDO,Moda,SEM,Conversión,,391955,1934410,60410,2940,Diego Romero,Pausada
CMP-0973,2024-11-07,Farmacia Central,Canarias,Educación,SEO,Awareness,995808,4157432,2175270,118130,8210,Lucía Herrera,Cancelada
CMP-0974,2024-06-13,Colchones Descanso,Cantabria,Turismo,SEO,Fidelización,2321448,6440093,3952790,199850,41990,Elena Castro,Finalizada
CMP-0975,2024-03-23,Dulcería Real,Navarra,Inmobiliario,SEM,Branding,833906,1721631,3179240,188270,34570,Lucía Herrera,Terminada
CMP-0976,2025-04-25,TecnoWave,La Rioja,Hostelería,Marketing de Contenidos,Conversión,1207747,1890977,4469970,,11030,David López,Cancelada
CMP-0978,2025-05-31,Dulcería Real,Galicia,Alimentación,SEM,Awareness,856707,2694919,2476240,191380,27420,Miguel Álvarez,Activa
CMP-0979,2025-04-14,Bebidas Norte,Comunidad Valenciana,Salud,SEM,Lead Generation,940047,377624,1560160,111970,6230,David López,Finalizada
CMP-0980,2023-02-27,Dulcería Real,Aragón,Educación,Email Marketing,Fidelización,1050899,358787,,230550,24230,Laura Gómez,Activa
CMP-0981,2024-09-10,Xtreme Bikes,Aragón,Retail,Email Marketing,Conversión,1106622,1661476,2447210,60590,15050,Javier Torres,Pausada
CMP-0982,2023-11-23,TransLogic,Comunidad Valenciana,Inmobiliario,SEO,Branding,989292,104957,3945580,119380,26180,Carlos Ruiz,Finalizada
CMP-0983,2025-05-26,Hotel Costa Azul,Islas Baleares,Retail,Radio,Lead Generation,1032563,2222166,3853600,,37480,Diego Romero,Finalizada
CMP-0984,2023-12-21,Ferretería Ibérica,Castilla-La Mancha,Deporte,Radio,Conversión,450431,1349208,1109190,10200,2400,Miguel Álvarez,Activa
CMP-0985,2023-02-03,Viñedos del Valle,País Vasco,DESCONOCIDO,Email Marketing,Awareness,188891,827959,3053870,200670,40390,Pablo Navarro,Pausada
CMP-0986,2025-10-11,Agrocampo,País Vasco,Agricultura,SEM,Branding,1167173,4155123,537620,36220,4500,Paula Serrano,Cancelada
CMP-0988,2023-07-24,Grupo Peralta,Cataluña,Salud,Influencers,Fidelización,1575459,3459317,4038980,,61220,Paula Serrano,Activa
CMP-0990,2025-01-08,Quimera Cosmética,Comunidad Valenciana,Moda,Influencers,Awareness,1876127,2530985,2928200,114430,5630,Álvaro Gil,Activa
CMP-0991,2023-02-07,Distribuciones Marín,Navarra,DESCONOCIDO,Prensa,Fidelización,521845,791934,1588560,60700,13780,Laura Gómez,Pausada
CMP-0993,2023-12-16,Sabores del Mediterráneo,Islas Baleares,Retail,Televisión,Awareness,,644298,4835170,204770,17720,Diego Romero,Finalizada
CMP-0994,2023-11-07,Bahía Sports,Aragón,Hostelería,Marketing de Contenidos,Lead Generation,196913,823304,4875300,305410,19060,Cristina Ortega,Cancelada
CMP-0995,2025-06-02,Constructora Levante,Aragón,Finanzas,SEM,Fidelización,2070137,6904783,3486690,217200,11540,Carlos Ruiz,Finalizada
CMP-0996,2023-11-18,TecnoWave,Andalucía,DESCONOCIDO,Email Marketing,Branding,128151,347336,4470190,307650,55080,Miguel Álvarez,Activa
CMP-0997,2024-09-02,Agrocampo,Región de Murcia,Construcción,Prensa,Branding,401061,853798,2192100,99040,24550,Cristina Ortega,Finalizada
CMP-0998,2024-10-04,Yogures La Pradera,Asturias,Finanzas,Televisión,Awareness,2290604,5476554,3351430,148570,10200,Sara Molina,Finalizada
CMP-0999,2023-05-11,TransLogic,País Vasco,Inmobiliario,SEM,Fidelización,2025485,2130794,1018490,19070,1580,DESCONOCIDO,Activa
CMP-1001,2024-02-07,Verde Natural,Aragón,Salud,Prensa,Lead Generation,1849001,6341203,3707680,19130,210,Javier Torres,Finalizada
CMP-1002,2023-12-17,Bebidas Norte,Cataluña,Retail,Radio,Lead Generation,,7527555,2905100,164670,38190,Álvaro Gil,Finalizada
CMP-1003,2025-02-28,Constructora Levante,Galicia,Salud,Radio,Lead Generation,2112714,9444597,1089270,77500,10100,Javier Torres,Cancelada
CMP-1004,2023-08-11,Constructora Levante,Andalucía,Salud,Email Marketing,Fidelización,1006171,744537,2280690,105840,25570,Diego Romero,Finalizada
CMP-1005,2023-02-10,Viñedos del Valle,DESCONOCIDO,Belleza,Televisión,Lead Generation,1848189,6207986,336870,15030,,Álvaro Gil,Activa
CMP-1006,2025-04-19,Innovatech Solutions,Navarra,Educación,Google Ads,Fidelización,633458,389737,673120,26940,3140,Ana Fernández,Activa
CMP-1007,2025-02-26,Byte Studio,Islas Baleares,Alimentación,Email Marketing,Awareness,1759708,3313276,,279500,29570,Elena Castro,Finalizada
CMP-1008,2024-09-02,Electro Ríos,Comunidad de Madrid,Belleza,Email Marketing,Fidelización,696615,1482155,3341890,18970,2210,DESCONOCIDO,Cancelada
CMP-1009,2025-10-16,Verde Natural,Islas Baleares,Deporte,Marketing de Contenidos,Awareness,1414841,3712023,3126020,122840,21450,Elena Castro,Pausada
CMP-1010,2024-12-04,Bahía Sports,Región de Murcia,Turismo,Marketing de Contenidos,Fidelización,1039165,1370278,4403220,173370,41000,Marta Sánchez,Cancelada
CMP-1011,2025-03-27,Solaris Energía,Cantabria,Retail,Televisión,Fidelización,830134,844898,4386440,313940,5500,Ana Fernández,Activa
CMP-1012,2023-03-26,Solaris Energía,Canarias,Finanzas,Prensa,Fidelización,1399579,3591908,2917650,56150,9530,Álvaro Gil,Pausada
CMP-1013,2025-01-28,Sabores del Mediterráneo,Comunidad de Madrid,Automoción,Televisión,Lead Generation,2460935,3183372,788160,58640,6870,Lucía Herrera,Activa
CMP-1014,2025-06-16,Óptica Visión Plus,Canarias,Moda,Radio,Fidelización,,694165,1373700,85910,4800,DESCONOCIDO,Cancelada
CMP-1015,2023-09-09,TecnoWave,Castilla-La Mancha,Agricultura,SEM,Awareness,97450,287507,1074780,39850,8890,Diego Romero,Cancelada
CMP-1016,2025-02-05,Innovatech Solutions,Cataluña,Moda,Email Marketing,Conversión,1669858,7196599,2933800,213220,22640,Diego Romero,Terminada
CMP-1017,2024-03-17,Constructora Levante,Canarias,Belleza,Redes Sociales,Lead Generation,476907,1855862,659750,33430,2990,Ana Fernández,Finalizada
CMP-1018,2023-01-13,Lácteos del Sur,Andalucía,Tecnología,SEM,Awareness,443392,1712395,4292520,96070,6150,Marta Sánchez,Activa
CMP-1020,2024-09-17,Bebidas Norte,Islas Baleares,Alimentación,Televisión,Awareness,816043,2558661,2910300,85420,4560,Pablo Navarro,Activa
CMP-1021,2025-08-23,Ferretería Ibérica,Islas Baleares,DESCONOCIDO,Email Marketing,Awareness,,2594226,1359370,52490,4390,Miguel Álvarez,Cancelada
CMP-1022,2024-06-16,Bahía Sports,Galicia,Retail,Influencers,Conversión,90389,1411132,4229590,332010,39930,David López,Cancelada
CMP-1023,2024-01-09,Nutrisana,Cataluña,Construcción,Radio,Fidelización,218714,1286739,1059020,24320,4000,Carlos Ruiz,Cancelada
CMP-1024,2024-10-03,Distribuciones Marín,Cantabria,Educación,SEM,Lead Generation,43914,165744,2284570,42940,7480,Paula Serrano,Activa
CMP-1025,2025-10-13,AutoMotion,Asturias,Inmobiliario,Google Ads,Conversión,903476,2872465,990610,26680,5830,Diego Romero,Cancelada
CMP-1026,2023-03-01,TransLogic,Región de Murcia,Construcción,Influencers,Lead Generation,669743,2749528,281080,14250,2100,Paula Serrano,Pausada
CMP-1027,2024-08-11,Clínica Dental Sonrisa,Canarias,Moda,SEM,Fidelización,256095,168238,3121630,111500,15080,Paula Serrano,Cancelada
CMP-1028,2025-10-01,Dulcería Real,Islas Baleares,Tecnología,Prensa,Branding,939366,955265,4780410,338270,70260,Pablo Navarro,Activa
CMP-1029,2023-06-17,Kapital Seguros,Aragón,Hostelería,Marketing de Contenidos,Fidelización,1331464,1448143,3194950,233380,27640,Lucía Herrera,Cancelada
CMP-1030,2024-01-09,Xtreme Bikes,Comunidad de Madrid,Automoción,Televisión,Branding,1906163,1851797,2056110,161710,5680,Pablo Navarro,Pausada
CMP-1031,2023-12-08,Colchones Descanso,Cantabria,Inmobiliario,Redes Sociales,Fidelización,48164,180542,3873660,250310,41950,David López,Pausada
CMP-1032,2024-10-14,Yogures La Pradera,Asturias,Retail,Google Ads,Fidelización,1355383,524267,3789890,151030,28650,Álvaro Gil,Finalizada
CMP-1033,2025-12-23,Lácteos del Sur,Región de Murcia,Educación,Google Ads,Branding,886913,1172559,2241570,18310,440,David López,Cancelada
CMP-1034,2024-12-15,EcoHogar,DESCONOCIDO,Inmobiliario,SEO,Conversión,960204,1909499,4802300,182440,11320,DESCONOCIDO,Pausada
CMP-1035,2024-11-15,TransLogic,Castilla y León,Inmobiliario,Radio,Fidelización,244062,721948,1535390,59530,4110,Sara Molina,Activa
CMP-1036,2025-05-13,Yogures La Pradera,Asturias,Moda,Redes Sociales,Awareness,2279314,5197872,957680,37600,8090,Lucía Herrera,Cancelada
CMP-1037,2024-02-24,Modaline,DESCONOCIDO,DESCONOCIDO,SEM,Branding,106706,78999,3657020,144950,34450,Cristina Ortega,Cancelada
CMP-1038,2025-11-08,EcoHogar,Castilla-La Mancha,DESCONOCIDO,SEM,Lead Generation,40516,36439,2205420,45510,1920,David López,Activa
CMP-1039,2023-01-08,Colchones Descanso,DESCONOCIDO,Construcción,Prensa,Awareness,1997274,410886,2113320,51790,9910,Lucía Herrera,Pausada
CMP-1041,2024-02-20,Quimera Cosmética,DESCONOCIDO,Inmobiliario,Prensa,Fidelización,2101076,7873143,,240480,50250,Pablo Navarro,Finalizada
CMP-1042,2024-04-21,EcoHogar,Comunidad de Madrid,Alimentación,Influencers,Conversión,1023663,3578849,2361710,14270,1000,Sara Molina,Finalizada
CMP-1043,2023-12-15,Hotel Costa Azul,Andalucía,Inmobiliario,Redes Sociales,Awareness,197306,862924,4848520,119500,19980,Ana Fernández,Activa
CMP-1044,2024-07-08,Xtreme Bikes,Castilla y León,DESCONOCIDO,Prensa,Branding,1729878,6613731,1431640,17860,1100,DESCONOCIDO,Pausada
CMP-1045,2025-03-09,Agrocampo,Comunidad Valenciana,Turismo,SEO,Conversión,2381253,996024,3833290,230580,28570,Álvaro Gil,Pausada
CMP-1046,2023-11-02,Quimera Cosmética,Cantabria,Educación,Email Marketing,Branding,1324084,,2005060,42370,5250,Diego Romero,Cancelada
CMP-1047,2023-03-05,Sabores del Mediterráneo,Cantabria,DESCONOCIDO,Marketing de Contenidos,Awareness,1809175,1075246,1894480,37400,8970,David López,Activa
CMP-1048,2023-12-18,EcoHogar,Región de Murcia,DESCONOCIDO,Marketing de Contenidos,Branding,1546033,1044803,3950970,250490,41840,Sara Molina,Activa
CMP-1049,2023-08-18,Hotel Costa Azul,País Vasco,Construcción,Google Ads,Lead Generation,804209,3355648,4060230,105360,11350,Laura Gómez,Finalizada
CMP-1050,2025-03-24,Joyería Alba,Aragón,Tecnología,SEO,Fidelización,2144935,9027665,695720,13060,580,Paula Serrano,Pausada
CMP-1051,2023-02-16,Kapital Seguros,País Vasco,Moda,Influencers,Awareness,1859931,4042608,4422490,179480,9560,Pablo Navarro,Pausada
CMP-1052,2025-01-05,Bebidas Norte,Islas Baleares,Tecnología,Google Ads,Awareness,79784,349201,,17870,1650,Paula Serrano,Cancelada
CMP-1053,2025-04-27,Agrocampo,Navarra,Finanzas,Televisión,Lead Generation,2204489,,3691360,97500,15170,Elena Castro,Pausada
CMP-1054,2023-08-13,Verde Natural,La Rioja,Turismo,Marketing de Contenidos,Fidelización,,1634137,4308690,233960,57160,Diego Romero,Finalizada
CMP-1055,2024-07-07,Distribuciones Marín,Cataluña,Construcción,Email Marketing,Branding,,8687107,1465670,66720,8830,Marta Sánchez,Finalizada
CMP-1057,2023-07-04,Viñedos del Valle,Región de Murcia,Retail,Marketing de Contenidos,Branding,613396,470576,30310,150,20,Marta Sánchez,Cancelada
CMP-1058,2023-04-02,Dulcería Real,Aragón,Turismo,Prensa,Branding,1689670,7213705,3031030,180360,33830,Pablo Navarro,Activa
CMP-1060,2023-05-21,Byte Studio,Aragón,Hostelería,SEO,Awareness,243249,2661808,1366960,89350,15140,Javier Torres,Pausada
CMP-1061,2023-04-20,Joyería Alba,Comunidad Valenciana,Educación,Redes Sociales,Fidelización,1463372,476624,4530810,160080,18560,Marta Sánchez,Pausada
CMP-1062,2023-05-24,Solaris Energía,Aragón,Agricultura,Email Marketing,Lead Generation,390244,1576925,742870,5590,520,Cristina Ortega,Finalizada
CMP-1063,2023-07-13,Fintech Nova,Aragón,Alimentación,Prensa,Branding,874213,1930806,49150,1330,60,Lucía Herrera,Activa
CMP-1064,2025-05-23,Bahía Sports,Cataluña,Alimentación,Email Marketing,Fidelización,2210756,1228065,3159190,56760,1320,Miguel Álvarez,Finalizada
CMP-1065,2023-09-14,Rural Gourmet,Islas Baleares,Moda,Influencers,Conversión,1428140,6367879,3293050,121970,11480,Miguel Álvarez,Pausada
CMP-1066,2025-06-19,Quimera Cosmética,Castilla y León,Deporte,SEM,Lead Generation,1819007,7961265,1606490,86960,19520,Diego Romero,Pausada
CMP-1067,2023-11-01,Xtreme Bikes,Islas Baleares,Moda,Google Ads,Fidelización,1803563,6590054,1079560,83450,7020,Marta Sánchez,Finalizada
CMP-1068,2025-03-30,Yogures La Pradera,Castilla-La Mancha,Alimentación,Marketing de Contenidos,Lead Generation,992122,2040679,4247740,144660,13630,Elena Castro,Pausada
CMP-1069,2024-03-01,Farmacia Central,Cataluña,Moda,Google Ads,Awareness,,169124,427150,23350,3470,Ana Fernández,Pausada
CMP-1070,2025-02-13,Innovatech Solutions,Región de Murcia,Hostelería,Televisión,Fidelización,,3236376,1615810,96060,21210,Diego Romero,Cancelada
CMP-1071,2025-10-06,Innovatech Solutions,Andalucía,Construcción,Email Marketing,Lead Generation,2006554,6019333,466060,29110,990,Sara Molina,Pausada
CMP-1072,2024-07-21,Yogures La Pradera,Extremadura,Construcción,Redes Sociales,Lead Generation,218859,5277345,942270,55870,7640,Javier Torres,Activa
CMP-1073,2024-05-21,Panadería Trigo Dorado,Asturias,Retail,SEM,Fidelización,,2419234,1467580,16390,3020,David López,Cancelada
CMP-1074,2025-07-03,Ferretería Ibérica,Cataluña,Alimentación,Google Ads,Branding,2468887,2841862,,26590,1550,Pablo Navarro,Cancelada
CMP-1075,2023-08-03,AutoMotion,Comunidad Valenciana,Automoción,Marketing de Contenidos,Branding,1482441,3350118,3424570,159610,3340,Ana Fernández,Pausada
CMP-1076,2024-04-02,Panadería Trigo Dorado,País Vasco,Educación,Google Ads,Fidelización,2304736,6777036,408910,8360,960,Miguel Álvarez,Cancelada
CMP-1077,2025-05-23,Electro Ríos,Navarra,Alimentación,Marketing de Contenidos,Lead Generation,1905923,6295735,2458390,32930,3610,Paula Serrano,Cancelada
CMP-1078,2024-04-09,Hotel Costa Azul,Extremadura,Construcción,Google Ads,Branding,1213182,4312322,2812420,55810,5090,Miguel Álvarez,Cancelada
CMP-1079,2023-10-04,Yogures La Pradera,Asturias,Tecnología,Email Marketing,Branding,98065,99321,1351860,74600,5990,Cristina Ortega,Cancelada
CMP-1080,2024-12-31,Hotel Costa Azul,Región de Murcia,Agricultura,Influencers,Conversión,1008059,230147,2044130,132990,23100,Carlos Ruiz,Finalizada
CMP-1081,2025-12-06,Wellness Center,País Vasco,Turismo,SEO,Branding,2320804,281713,1913290,16220,3820,Ana Fernández,Activa
CMP-1082,2023-02-01,Kapital Seguros,Castilla y León,Retail,Email Marketing,Branding,2283929,7770107,3154320,207240,5780,Lucía Herrera,Cancelada
CMP-1083,2024-11-06,Joyería Alba,Andalucía,Alimentación,Redes Sociales,Awareness,1022614,3717804,1216560,67000,15710,Lucía Herrera,Cancelada
CMP-1084,2023-08-16,Bahía Sports,Andalucía,Agricultura,Radio,Lead Generation,813742,1087553,1771640,51500,9960,David López,Cancelada
CMP-1085,2023-04-04,Yogures La Pradera,Cantabria,Tecnología,SEO,Lead Generation,264187,481237,816410,27120,6380,Ana Fernández,Pausada
CMP-1086,2023-07-28,Innovatech Solutions,Galicia,Retail,Prensa,Lead Generation,1068672,2396838,746060,5780,140,Ana Fernández,Finalizada
CMP-1087,2025-06-24,EcoHogar,Andalucía,Deporte,SEM,Fidelización,262303,429078,1201790,,10550,Sara Molina,Pausada
CMP-1088,2025-07-12,Hotel Costa Azul,Navarra,Deporte,SEM,Branding,1931033,3778248,,97660,4430,Cristina Ortega,Finalizada
CMP-1089,2025-05-05,EcoHogar,Islas Baleares,Salud,Prensa,Lead Generation,2358836,2770765,2880660,223300,23710,Diego Romero,Activa
CMP-1090,2023-04-28,Zapatería Confort,Islas Baleares,Turismo,Redes Sociales,Fidelización,2297936,5740072,2067460,102020,6740,David López,Pausada
CMP-1091,2024-10-20,Electro Ríos,Cataluña,DESCONOCIDO,Radio,Fidelización,2137311,,1354370,85640,7310,Javier Torres,Activa
CMP-1092,2024-03-06,Verde Natural,Comunidad Valenciana,Tecnología,Redes Sociales,Conversión,618275,2214214,1366420,21910,1170,Carlos Ruiz,Cancelada
CMP-1093,2025-05-16,Panadería Trigo Dorado,Canarias,Tecnología,Marketing de Contenidos,Fidelización,1635097,3856216,3186100,44770,5730,Diego Romero,Finalizada
CMP-1094,2023-03-02,TransLogic,Extremadura,Inmobiliario,Prensa,Branding,2389278,795695,3069530,212520,11260,Pablo Navarro,Activa
CMP-1095,2023-06-14,Urbana Inmobiliaria,Galicia,Belleza,Redes Sociales,Branding,1172092,471843,106320,7880,1600,Marta Sánchez,Pausada
CMP-1096,2024-07-24,Innovatech Solutions,Extremadura,Salud,Prensa,Branding,954303,1183605,598130,41700,4820,Sara Molina,Activa
CMP-1097,2024-03-24,Farmacia Central,Castilla y León,Tecnología,Radio,Conversión,1826748,6821112,2888800,84860,15080,Elena Castro,Activa
CMP-1098,2023-09-14,Fintech Nova,País Vasco,Construcción,SEM,Awareness,883193,442112,4054620,191540,21640,Ana Fernández,Pausada
CMP-1099,2023-01-06,Verde Natural,La Rioja,Automoción,Televisión,Branding,1142556,345505,4509480,207250,17060,Carlos Ruiz,Finalizada
CMP-1100,2024-05-02,Clínica Dental Sonrisa,Castilla-La Mancha,Turismo,Prensa,Fidelización,481704,30182,1952220,123470,29220,Marta Sánchez,Finalizada
CMP-1101,2024-11-09,Grupo Peralta,Región de Murcia,Educación,SEO,Awareness,906652,42712,4249570,140520,23390,Cristina Ortega,Cancelada
CMP-1102,2024-02-01,Dulcería Real,Castilla y León,Salud,Email Marketing,Awareness,1270648,3339787,2942380,77560,15350,Marta Sánchez,Activa
CMP-1103,2024-07-07,Agrocampo,Cataluña,Belleza,Influencers,Fidelización,2499557,3169598,667300,,8950,Laura Gómez,Cancelada
CMP-1104,2023-05-15,Restaurante El Fogón,País Vasco,Inmobiliario,SEM,Branding,511258,1186483,1624990,79780,6110,Lucía Herrera,Cancelada
CMP-1105,2023-09-20,Urbana Inmobiliaria,La Rioja,Automoción,Email Marketing,Fidelización,208514,263173,2530060,83310,15270,DESCONOCIDO,Cancelada
CMP-1106,2025-12-27,Bahía Sports,Comunidad Valenciana,Tecnología,Google Ads,Awareness,,3985209,143670,760,110,Ana Fernández,Activa
CMP-1107,2025-08-02,AutoMotion,Comunidad Valenciana,Construcción,Prensa,Conversión,762791,2363126,263830,11550,1330,Lucía Herrera,Activa
CMP-1108,2025-02-21,Solaris Energía,Galicia,Agricultura,SEO,Conversión,770228,1986782,2587840,20980,2690,Sara Molina,Activa
CMP-1110,2024-10-15,Rural Gourmet,Islas Baleares,Construcción,Email Marketing,Awareness,1652986,,1905080,53120,3290,Cristina Ortega,Pausada
CMP-1111,2023-01-27,Urbana Inmobiliaria,País Vasco,Hostelería,Email Marketing,Conversión,446816,,3092960,191870,42470,Diego Romero,Activa
CMP-1112,2023-01-01,Sabores del Mediterráneo,Aragón,Deporte,Redes Sociales,Awareness,998159,3785215,2329600,18590,,Pablo Navarro,Activa
CMP-1113,2024-02-16,Farmacia Central,País Vasco,Tecnología,Email Marketing,Awareness,205681,,447510,21530,1480,Diego Romero,Activa
CMP-1114,2023-08-16,Zapatería Confort,Extremadura,Deporte,Redes Sociales,Conversión,376044,880163,200410,,440,Elena Castro,Activa
CMP-1115,2023-10-28,Fintech Nova,Región de Murcia,Inmobiliario,SEM,Awareness,1168312,1331312,2226190,26170,5450,Ana Fernández,Activa
CMP-1116,2025-03-06,Joyería Alba,La Rioja,Moda,Redes Sociales,Awareness,308434,1062628,2415500,,5450,Laura Gómez,Activa
CMP-1117,2024-01-22,AutoMotion,Cataluña,Agricultura,Email Marketing,Awareness,1288761,,458730,31050,3990,Ana Fernández,Cancelada
CMP-1118,2025-03-07,Clínica Dental Sonrisa,Cantabria,Inmobiliario,Redes Sociales,Fidelización,56318,985831,4099190,123560,7050,Sara Molina,Cancelada
CMP-1119,2023-01-07,Constructora Levante,Castilla y León,Construcción,Influencers,Awareness,510693,1083828,3706980,92550,15420,Marta Sánchez,Finalizada
CMP-1120,2023-04-13,TecnoWave,Extremadura,Educación,Google Ads,Fidelización,1462247,179209,2802760,30330,5190,DESCONOCIDO,Activa
CMP-1121,2025-04-28,Urbana Inmobiliaria,Asturias,Hostelería,SEO,Lead Generation,2111239,9172656,1847360,130950,9360,Lucía Herrera,Activa
CMP-1122,2023-12-08,Zapatería Confort,Región de Murcia,Turismo,Influencers,Branding,1871431,5051487,4924820,46710,5540,Sara Molina,Pausada
CMP-1123,2024-05-22,Sabores del Mediterráneo,Región de Murcia,Inmobiliario,Prensa,Conversión,1887189,3961775,1774260,128550,8310,Cristina Ortega,Cancelada
CMP-1124,2024-01-11,Wellness Center,La Rioja,Agricultura,Marketing de Contenidos,Awareness,1758091,7081923,635410,29290,1240,Lucía Herrera,Cancelada
CMP-1125,2025-03-04,Muebles Castillo,Galicia,Inmobiliario,Televisión,Conversión,560714,1957843,3550510,176930,36860,Álvaro Gil,Cancelada
CMP-1126,2024-09-11,Verde Natural,Comunidad Valenciana,Educación,Radio,Branding,185989,3017919,3348280,97760,1490,Carlos Ruiz,Cancelada
CMP-1127,2023-11-30,Verde Natural,Comunidad de Madrid,Inmobiliario,Email Marketing,Fidelización,1029695,1199510,4403440,42220,1120,Álvaro Gil,Activa
CMP-1128,2025-08-07,Sabores del Mediterráneo,Comunidad de Madrid,Inmobiliario,SEM,Conversión,1762021,7675817,4039200,82010,16650,Laura Gómez,Finalizada
CMP-1129,2023-02-09,Nutrisana,Islas Baleares,Inmobiliario,Televisión,Fidelización,1692938,2195914,1718550,47580,11770,David López,Finalizada
CMP-1130,2024-05-17,Innovatech Solutions,Comunidad Valenciana,Educación,Google Ads,Lead Generation,595361,2460236,3897830,,41390,DESCONOCIDO,Pausada
CMP-1131,2023-04-17,Fintech Nova,Castilla-La Mancha,Agricultura,Marketing de Contenidos,Conversión,1700946,2965952,,151010,32810,DESCONOCIDO,Cancelada
CMP-1132,2024-09-03,TecnoWave,Cataluña,Salud,Redes Sociales,Fidelización,303805,160554,3145880,246320,26830,Carlos Ruiz,Finalizada
CMP-1133,2025-12-14,Sabores del Mediterráneo,Comunidad de Madrid,Retail,Radio,Conversión,1384664,4202987,4044080,109990,8990,Javier Torres,Cancelada
CMP-1134,2023-08-19,Innovatech Solutions,Asturias,Deporte,Google Ads,Lead Generation,240267,49485,16440,600,90,Laura Gómez,Finalizada
CMP-1136,2023-10-20,Solaris Energía,Islas Baleares,Retail,Marketing de Contenidos,Branding,221433,76615,3918170,106340,17950,Javier Torres,Pausada
CMP-1137,2025-02-10,Colchones Descanso,Cantabria,Retail,Email Marketing,Awareness,1139346,4279675,4864330,281230,19680,Álvaro Gil,Activa
CMP-1138,2025-01-22,TransLogic,Castilla-La Mancha,Finanzas,Redes Sociales,Lead Generation,654489,2268705,3674550,165200,19080,Paula Serrano,Activa
CMP-1139,2025-03-30,Colchones Descanso,Galicia,Tecnología,SEO,Lead Generation,1140388,272933,2719600,88950,20930,DESCONOCIDO,Cancelada
