id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0677,26/12/2023,Lácteos del Sur,Galicia,Agricultura,redes sociales,Awareness,1285.2,462.27,80564.0,,586.0,Cristina Ortega,Cancelada
CMP-0355,10/03/2024,Nutrisana,Extremadura,Educación,Marketing de Contenidos,Awareness,455.94,391.86,169973.0,13271.0,1398.0,Laura Gómez,Pausada
CMP-0982,23/11/2023,TransLogic,Valencia,Inmobiliario,SEO,Branding,9892.92,10495.7,394558.0,11938.0,2618.0,Carlos Ruiz,finalizada
CMP-0425,09/10/2024,Bahía Sports,,Belleza,SEO,Branding,5963.72,4441.29,170037.0,3064.0,326.0,LAURA GÓMEZ,Pausada
CMP-0293,26/03/2023,Solaris Energía,Islas Baleares,Moda,Marketing de Contenidos,Awareness,7362.05,26861.9,200780.0,11220.0,2702.0,Carlos Ruiz,Cancelada
CMP-0042,2025-09-15,Byte Studio,Cantabria,Construcción,Email Marketing,Lead Generation,12559.71,41569.3,267295.0,15477.0,1698.0,Miguel Álvarez,Pausada
CMP-0330,14/02/2024,Solaris Energía,Islas Baleares,Deporte,SEM,Fidelización,"18.912,85 €",67820.67,,24209.0,3656.0,Diego Romero,Activa
CMP-0615,01/08/2023,Restaurante El Fogón,Castilla-La Mancha,Hostelería,Marketing de Contenidos,Branding,17972.29,44006.06,,12962.0,2579.0,Marta Sánchez,FINALIZADA
CMP-0430,24/05/2024,,,Finanzas,SEO,Awareness,"18.179,73 €",,378864.0,7507.0,839.0,Javier Torres,Cancelada
CMP-0080,30.06.2024,,Extremadura,Alimentación,TV,Conversión,24348.34,58047.75,,8507.0,1712.0,Carlos Ruiz,Cancelada
CMP-0694,05/06/2023,Byte Studio,Aragón,Hostelería,SEO,Conversión,21978.78,"59.712,46 €",99771.0,5736.0,1024.0,Ana Fernández,Pausada
CMP-0029,2023-12-02,Panadería Trigo Dorado,Madrid,Inmobiliario,Televisión,Conversión,4361.17,12431.25,392628.0,23116.0,4546.0,Cristina Ortega,Pausada
CMP-0708,06/04/2024,Hotel Costa Azul,Cataluña,Salud,SEO,Conversión,"5.839,42",3137.87,358862.0,16804.0,379.0,Javier Torres,Cancelada
CMP-0916,03/02/2025,,Andalucía,Retail,Influencers,Fidelización,6161.19,5374.09,220535.0,2301.0,542.0,Carlos Ruiz,Finalizada
CMP-0910,17.07.2025,Farmacia Central,Cantabria,Agricultura,Televisión,Conversión,2001.67,€858.05,421425.0,20798.0,1109.0,Marta Sánchez,Pausada
CMP-0255,2023-04-02,Clínica Dental Sonrisa,Galicia,Finanzas,Influencers,Conversión,24693.77,"71.318,77 €",421396.0,16082.0,723.0,Carlos Ruiz,Finalizada
CMP-0161,09/06/2023,Farmacia Central,Aragón,Tecnología,Google Ads,Awareness,5678.2,15190.95,491594.0,20752.0,1856.0,David López,Activa
CMP-0459,13/04/2024,Yogures La Pradera,Andalucía,Turismo,TV,Branding,7313.13,31453.69,273441.0,20679.0,4581.0,carlos ruiz,Pausada
CMP-0384,26/09/2024,Solaris Energía,Aragón,Hostelería,Televisión,Fidelización,3233.73,5705.35,456854.0,3815.0,478.0,Pablo Navarro,Pausada
CMP-0314,10/05/2023,Fintech Nova,Canarias,Belleza,Marketing de Contenidos,Awareness,8147.5,€33171.07,264513.0,14817.0,1133.0,Lucía Herrera,Finalizada
CMP-0085,2025-04-18,Nutrisana,Comunidad Valenciana,Finanzas,GOOGLE ADS,Conversión,"1.830,55 €",3610.34,376379.0,22174.0,3019.0,Cristina Ortega,Finalizada
CMP-0575,28/12/2025,Quimera Cosmética,Asturias,Retail,Radio,Lead Generation,"7.422,72",,213534.0,10052.0,1266.0,Miguel Álvarez,Activa
CMP-0763,16/05/2023,EcoHogar,Castilla-La Mancha,N/A,Email Marketing,Lead Generation,22410.62,"68.486,03",191450.0,3204.0,179.0,Lucía Herrera,Finalizada
CMP-0137,2024-03-22,Viñedos del Valle,La Rioja,-,Influencers,Awareness,15944.05,51477.18,446200.0,4350.0,,Diego Romero,ACTIVA
CMP-0112,12/11/2024,Distribuciones Marín,MADRID,,Google Ads,Lead Generation,€20155.34,55786.99,352533.0,16538.0,2068.0,Miguel Álvarez,Pausada
CMP-0195,10/09/2025,Constructora Levante,Extremadura,Finanzas,Prensa,Awareness,"12.696,56 €",40833.54,169520.0,9879.0,1902.0,laura gómez,Finalizada
CMP-0853,20/12/2023,Colchones Descanso,Galicia,Educación,TV,Branding,16453.82,71735.45,439780.0,32744.0,2887.0,DIEGO ROMERO,finalizada
CMP-0179,29/12/2023,Byte Studio,,Retail,Radio,Awareness,8046.31,26599.55,408889.0,4522.0,406.0,Diego Romero,activa
CMP-0556,16/03/2024,Yogures La Pradera,Cataluña,Finanzas,Email Marketing,Lead Generation,17951.05,61331.24,411262.0,19992.0,1850.0,Carlos Ruiz,Cancelada
CMP-0724,12/07/2023,Nutrisana,Aragón,Salud,Marketing de Contenidos,Lead Generation,11976.82,30944.35,43997.0,1029.0,215.0,Lucía Herrera,Cancelada
CMP-1010,04/12/2024,Bahía Sports,Región de Murcia,Turismo,Marketing de Contenidos,fidelizacion,10391.65,13702.78,440322.0,17337.0,4100.0,Marta Sánchez,Cancelada
CMP-0497,02-09-2024,Innovatech Solutions,Extremadura,Construcción,SEO,Awareness,6451.37,6707.13,74811.0,762.0,81.0,Paula Serrano,Pausada
CMP-0875,23/12/2023,Joyería Alba,Extremadura,Tecnología,SEO,Fidelización,23823.15,55676.84,299877.0,7485.0,493.0,Paula Serrano,activa
CMP-0806,18/03/2024,TecnoWave,baleares,,Marketing de Contenidos,Awareness,"7.384,47 €",22036.3,447699.0,12022.0,710.0,Miguel Álvarez,ACTIVA
CMP-0130,29/09/2025,Agrocampo,Asturias,Inmobiliario,TV,Awareness,4836.6,,240388.0,3256.0,556.0,Marta Sánchez,Pausada
CMP-0716,29/07/2024,Sabores del Mediterráneo,La Rioja,Salud,SEM,Branding,"4.540,57",1615.22,471000.0,3910.0,98.0,miguel álvarez,Activa
CMP-0338,20/08/2025,Xtreme Bikes,País Vasco,Construcción,Social Media,Fidelización,19147.48,51491.25,257691.0,14045.0,2450.0,ana fernández,activa
CMP-0558,16/04/2024,Panadería Trigo Dorado,Extremadura,Salud,Marketing de Contenidos,Conversión,€2176.31,5775.75,,2986.0,498.0,Paula Serrano,Finalizada
CMP-0609,02-10-2025,Colchones Descanso,Comunidad Valenciana,Alimentación,TV,Fidelización,10901.96,"48.867,69",12772.0,783.0,61.0,Sara Molina,FINALIZADA
CMP-0125,25-02-2023,Restaurante El Fogón,Galicia,Belleza,SEM,Branding,9252.39,38995.88,105252.0,5201.0,733.0,Pablo Navarro,Pausada
CMP-0196,08/05/2023,Distribuciones Marín,Canarias,Salud,Prensa,branding,6821.06,,150769.0,8481.0,382.0,Miguel Álvarez,Cancelada
CMP-0227,10/01/2025,Lácteos del Sur,Castilla-La Mancha,Tecnología,Prensa,Awareness,17292.42,6046.19,110994.0,3713.0,126.0,Diego Romero,Cancelada
CMP-0690,07/02/2025,Distribuciones Marín,Navarra,Deporte,tv,Conversión,€22632.46,42912.75,19365.0,1106.0,82.0,Elena Castro,Activa
CMP-0269,15/12/2024,Farmacia Central,Cataluña,Finanzas,Marketing de Contenidos,Fidelización,15790.16,59126.41,109361.0,948.0,43.0,Marta Sánchez,Finalizada
CMP-0153,14/10/2023,Urbana Inmobiliaria,Cataluña,Deporte,SEO,Conversión,13987.65,36514.87,50163.0,1989.0,403.0,Cristina Ortega,Pausada
CMP-0585,09/12/2024,TransLogic,Galicia,Inmobiliario,Prensa,Conversión,,,454605.0,14741.0,1796.0,Miguel Álvarez,Pausada
CMP-0104,23/03/2024,Sabores del Mediterráneo,Andalucía,Construcción,Radio,Fidelización,17608.13,72787.55,397569.0,18015.0,,Laura Gómez,Finalizada
CMP-0594,09/06/2025,AGROCAMPO,La Rioja,Finanzas,TV,fidelizacion,4816.79,"1.885,05",424765.0,21767.0,3318.0,Sara Molina,Finalizada
CMP-1110,15/10/2024,Rural Gourmet SL,Baleares,Construcción,Email Marketing,Awareness,16529.86,,190508.0,5312.0,329.0,Cristina Ortega,Pausada
CMP-0787,08/05/2024,Farmacia Central,La Rioja,Salud,TV,Branding,5067.46,"6.732,19 €",24514.0,1699.0,162.0,david lópez,Cancelada
CMP-0987,24.03.2023,,Aragón,Moda,TV,Awareness,8619.06,€34159.76,34101.0,630.0,54.0,,Cancelada
CMP-0885,06.03.2023,Kapital Seguros,Canarias,,Redes Sociales,Lead Generation,12490.68,17501.53,323608.0,3981.0,343.0,Lucía Herrera,Activa
CMP-0777,10/05/2025,Bebidas Norte,Aragón,Turismo,Redes Sociales,fidelizacion,16515.91,"11.921,68 €",,13029.0,257.0,,finalizada
CMP-0923,14/07/2023,AutoMotion,VALENCIA,Educación,Radio,Lead Generation,23785.84,106714.74,243087.0,15416.0,3637.0,Marta Sánchez,Pausada
CMP-0850,09/07/2023,,Andalucía,Construcción,SEO,Lead Generation,5164.49,4655.75,441513.0,23570.0,3782.0,Miguel Álvarez,Finalizada
CMP-0895,13/04/2024,Modaline,La Rioja,Automoción,SEO,Lead Generation,3852.41,2950.22,86810.0,782.0,107.0,Sara Molina,Cancelada
CMP-0228,04/01/2024,EcoHogar,Castilla y León,Deporte,Google Ads,Conversión,10593.5,"36.645,27 €",191906.0,13255.0,1022.0,David López,Finalizada
CMP-1132,03/09/2024,TecnoWave,Cataluña,Salud,Redes Sociales,FIDELIZACION,"3.038,05 €","1.605,54",314588.0,24632.0,2683.0,Carlos Ruiz,Finalizada
CMP-0302,06/08/2023,Kapital Seguros,Castilla y León,Alimentación,SEO,Lead Generation,20554.33,"14.565,36 €",320958.0,5713.0,867.0,Miguel Álvarez,finalizada
CMP-0855,27/08/2023,Colchones Descanso,Cantabria,Inmobiliario,Marketing de Contenidos,Lead Generation,8449.08,33245.6,303333.0,19961.0,3912.0,pablo navarro,Finalizada
CMP-0276,21/10/2025,TecnoWave,,Agricultura,Radio,fidelizacion,19489.2,"80.609,01 €",233165.0,10014.0,2020.0,Álvaro Gil,Finalizada
CMP-0127,29-03-2025,Óptica Visión Plus,Extremadura,Alimentación,redes sociales,Fidelización,4325.19,12427.34,295789.0,23299.0,4021.0,David López,Finalizada
CMP-0406,2024-06-20,Constructora Levante,Comunidad Valenciana,Automoción,SEO,Awareness,8627.47,22680.94,94107.0,1853.0,96.0,Javier Torres,Cancelada
CMP-0776,19/04/2024,Muebles Castillo,Canarias,Deporte,Prensa,Fidelización,8094.13,6634.38,302705.0,6333.0,1279.0,Paula Serrano,Pausada
CMP-0822,30/06/2024,,VALENCIA,Deporte,Prensa,Awareness,14373.37,63501.42,393937.0,5520.0,1172.0,Laura Gómez,Terminada
CMP-0712,31/05/2024,Panadería Trigo Dorado,MADRID,Deporte,Email Marketing,Awareness,11701.74,€35349.63,120986.0,5748.0,1277.0,Sara Molina,Cancelada
CMP-0766,22/03/2023,Zapatería Confort,Canarias,Construcción,Radio,Branding,24842.05,71355.01,321481.0,6349.0,1236.0,LUCÍA HERRERA,Cancelada
CMP-0684,25/09/2023,Colchones Descanso,La Rioja,Automoción,Marketing de Contenidos,Fidelización,,22152.5,216134.0,6210.0,428.0,carlos ruiz,Activa
CMP-0750,13/08/2025,GRUPO PERALTA S.L.,Comunidad Valenciana,Agricultura,Google Ads,Awareness,3729.42,15223.92,474280.0,17987.0,2281.0,cristina ortega,Pausada
CMP-1135,25/06/2024,Viñedos del Valle,Galicia,Automoción,Marketing de Contenidos,Lead Generation,,5601.47,92371.0,7349.0,,Ana Fernández,Cancelada
CMP-0037,13/08/2024,Clínica Dental Sonrisa,Cantabria,Alimentación,SEO,Awareness,266.36,583.89,311828.0,12549.0,223.0,Cristina Ortega,Activa
CMP-0140,20/10/2023,Kapital Seguros,Madrid,Tecnología,Radio,Awareness,,12777.6,395371.0,27908.0,4576.0,Marta Sánchez,Cancelada
CMP-0304,04/08/2024,Nutrisana,La Rioja,Educación,Email Marketing,Conversión,357.47,376.61,47235.0,2739.0,417.0,Pablo Navarro,Activa
CMP-0268,12/01/2023,Solaris Energía,La Rioja,Salud,SEO,Fidelización,15639.5,,240960.0,10197.0,1322.0,Diego Romero,Pausada
CMP-0835,05/11/2025,Farmacia Central,Cataluña,Educación,Radio,Branding,12902.7,,339856.0,3840.0,357.0,Pablo Navarro,Terminada
CMP-0534,2025-09-17,Verde Natural,,Deporte,Marketing de Contenidos,Lead Generation,"20.851,62 €",45123.46,29678.0,2209.0,181.0,sara molina,Finalizada
CMP-0546,27/04/2023,AGROCAMPO S.L,Castilla y León,Turismo,Email Marketing,FIDELIZACION,14287.61,63750.5,8311.0,585.0,40.0,Ana Fernández,Pausada
CMP-0213,21/04/2025,Bahía Sports,Cataluña,Tecnología,Marketing de Contenidos,FIDELIZACION,12141.61,"28.059,52 €",110969.0,,904.0,MARTA SÁNCHEZ,Finalizada
CMP-0897,2024-02-08,Hotel Costa Azul,MU,Tecnología,Radio,Awareness,7776.48,14333.56,342444.0,13712.0,2571.0,Miguel Álvarez,activa
CMP-0469,31-05-2024,Lácteos del Sur,Aragón,Turismo,Google Ads,Fidelización,5457.04,12456.48,476806.0,24073.0,2730.0,Lucía Herrera,Pausada
CMP-0199,08/09/2024,Byte Studio,BALEARES,Construcción,SEO,Conversión,1190.53,5000.51,,2762.0,645.0,Marta Sánchez,Activa
CMP-1038,08-11-2025,EcoHogar,Castilla-La Mancha,,SEM,Lead Generation,405.16,364.39,220542.0,4551.0,192.0,David López,Activa
CMP-0868,19/11/2025,Viñedos del Valle,Galicia,Retail,TV,branding,,8383.26,291449.0,2755.0,105.0,marta sánchez,Activa
CMP-0673,08-11-2024,EcoHogar,Castilla y León,Automoción,TV,FIDELIZACION,22527.95,€17765.32,152775.0,818.0,55.0,Cristina Ortega,Pausada
CMP-0917,31/03/2023,  AutoMotion  ,Comunidad Valenciana,,Google Ads,Fidelización,24530.16,75041.11,165642.0,3138.0,92.0,Paula Serrano,Activa
CMP-0528,10/09/2023,Xtreme Bikes,Canarias,,TV,branding,"7.348,85 €",26890.16,8674.0,338.0,21.0,Elena Castro,Finalizada
CMP-0676,07/09/2025,Nutrisana,Castilla y León,Retail,Televisión,BRANDING,13957.8,33379.55,,2945.0,,,Finalizada
CMP-1064,23/05/2025,Bahía Sports,Cataluña,Alimentación,Email Marketing,Fidelización,22107.56,12280.65,315919.0,5676.0,132.0,Miguel Álvarez,Finalizada
CMP-0815,18/12/2025,Distribuciones Marín,Cataluña,Salud,SEO,Awareness,8696.71,11281.27,452873.0,24922.0,3540.0,Carlos Ruiz,Activa
CMP-0242,12-12-2024,Byte Studio,Galicia,Retail,TV,Awareness,"17.592,94 €",63759.6,66469.0,2764.0,237.0,Pablo Navarro,Cancelada
CMP-0343,19/10/2025,Bebidas Norte,Cantabria,Turismo,Prensa,Fidelización,€4678.90,€1769.25,369248.0,16142.0,884.0,Miguel Álvarez,Pausada
CMP-0550,25/05/2025,Dulcería Real,Cataluña,Hostelería,Google Ads,Awareness,"5.570,29 €",€2310.83,381021.0,25601.0,2923.0,Pablo Navarro,Pausada
CMP-0387,17/02/2023,Nutrisana,País Vasco,Moda,Redes Sociales,Awareness,20211.64,57578.72,211157.0,10381.0,1328.0,Carlos Ruiz,Finalizada
CMP-1114,16.08.2023,Zapatería Confort,Extremadura,Deporte,Social Media,Conversión,3760.44,8801.63,20041.0,,44.0,Elena Castro,Activa
CMP-0207,2024-10-09,Muebles Castillo,MADRID,Educación,tv,Conversión,15485.29,24526.18,306773.0,,736.0,Pablo Navarro,Pausada
CMP-0296,12-11-2024,,Castilla-La Mancha,Tecnología,Radio,Branding,6581.95,23557.27,145878.0,9231.0,940.0,Pablo Navarro,Cancelada
CMP-0696,03/01/2025,Electro Ríos,La Rioja,Automoción,Radio,Awareness,17019.25,9814.85,138092.0,8221.0,711.0,Miguel Álvarez,Activa
CMP-1049,2023-08-18,Hotel Costa Azul,País Vasco,Construcción,Google Ads,Lead Generation,8042.09,33556.48,406023.0,10536.0,1135.0,Laura Gómez,Finalizada
CMP-0074,30-03-2024,Innovatech Solutions,Comunidad de Madrid,Construcción,Influencers,Conversión,11343.12,27859.63,436207.0,16493.0,3911.0,DAVID LÓPEZ,Pausada
CMP-0606,23/09/2023,Constructora Levante,Cantabria,Inmobiliario,Influencers,Branding,17019.56,24597.58,213981.0,4394.0,868.0,Diego Romero,Cancelada
CMP-0105,28/09/2025,Byte Studio,Navarra,Belleza,REDES SOCIALES,Lead Generation,4280.52,16646.26,232151.0,3184.0,188.0,Pablo Navarro,Activa
CMP-0964,29/05/2024,Quimera Cosmética,País Vasco,,GAds,Awareness,1768.79,5957.44,415082.0,16898.0,1635.0,Paula Serrano,Pausada
CMP-0994,07/11/2023,Bahía Sports,Aragón,Hostelería,Marketing de Contenidos,Lead Generation,1969.13,8233.04,487530.0,30541.0,1906.0,Cristina Ortega,Cancelada
CMP-0091,14/08/2024,Restaurante El Fogón,Navarra,,Prensa,Awareness,"9.275,25 €",18387.65,299491.0,14116.0,1369.0,Diego Romero,Cancelada
CMP-0017,12.04.2025,EcoHogar,Comunidad Valenciana,Salud,Email Marketing,Conversión,"17.115,25 €",53076.45,185929.0,11808.0,2623.0,Miguel Álvarez,Cancelada
CMP-0440,31/08/2025,Zapatería Confort,Galicia,Retail,Influencers,Branding,"7.130,79 €","23.081,74",427821.0,10113.0,1197.0,Miguel Álvarez,Cancelada
CMP-0092,08/11/2025,Panadería Trigo Dorado,Cataluña,Retail,RRSS,Lead Generation,19913.45,34333.94,492779.0,15976.0,712.0,Paula Serrano,Pausada
CMP-0089,06/05/2025,Urbana Inmobiliaria,,Deporte,Influencers,Fidelización,6348.39,4485.83,152654.0,11587.0,2519.0,Elena Castro,Cancelada
CMP-1048,18/12/2023,EcoHogar, Murcia,,Marketing de Contenidos,Branding,15460.33,10448.03,395097.0,25049.0,4184.0,Sara Molina,Activa
CMP-0909,23/11/2023,Joyería Alba,Cantabria,Hostelería,Redes Sociales,FIDELIZACION,13938.24,26305.18,380931.0,18117.0,2884.0,Carlos Ruiz,Cancelada
CMP-0451,13/07/2023,Yogures La Pradera,País Vasco,Moda,Radio,Lead Generation,5778.39,15975.93,300723.0,12318.0,2174.0,JAVIER TORRES,Finalizada
CMP-0718,30-10-2023,Sabores del Mediterráneo,,Automoción,tv,Conversión,4514.28,8972.01,245596.0,,3755.0,Pablo Navarro,Finalizada
CMP-0103,28/09/2024,Viñedos del Valle,Canarias,Automoción,Marketing de Contenidos,Conversión,7808.8,,263965.0,19594.0,4370.0,Marta Sánchez,Pausada
CMP-0239,26/01/2023,Modaline,Castilla y León,Moda,Radio,Conversión,13671.16,,470104.0,32021.0,6600.0,pablo navarro,FINALIZADA
CMP-1009,16/10/2025,Verde Natural,Islas Baleares,Deporte,Marketing de Contenidos,Awareness,14148.41,37120.23,312602.0,12284.0,2145.0,Elena Castro,Pausada
CMP-0943,10/11/2023,Viñedos del Valle,Navarra,Hostelería,TV,Awareness,23860.36,95046.66,21775.0,734.0,130.0,Lucía Herrera,Cancelada
CMP-0247,02/01/2024,Agrocampo,Región de Murcia,Inmobiliario,Influencers,Lead Generation,9756.21,10840.14,344892.0,8159.0,1306.0,,Cancelada
CMP-0939,17/06/2025,Ferretería Ibérica,Comunidad Valenciana,Alimentación,SEO,Awareness,7069.56,23332.77,78759.0,1687.0,69.0,Lucía Herrera,Cancelada
CMP-0998,04/10/2024,Yogures La Pradera,Asturias,Finanzas,tv,Awareness,22906.04,54765.54,335143.0,14857.0,1020.0,Sara Molina,finalizada
CMP-0158,05/10/2025,Óptica Visión Plus,País Vasco,Belleza,redes sociales,FIDELIZACION,23699.46,,295731.0,22513.0,4745.0,Diego Romero,Finalizada
CMP-0480,2025-01-08,Fintech Nova,CV,Automoción,Marketing de Contenidos,Conversión,2723.06,11748.82,187832.0,2013.0,181.0,Cristina Ortega,Pausada
CMP-0839,05/07/2024,Constructora Levante,Castilla y León,Deporte,SEO,Fidelización,€16029.87,€47489.87,70281.0,3954.0,741.0,Javier Torres,Pausada
CMP-0646,12/06/2025,Bahía Sports,Andalucía,Deporte,Prensa,Conversión,3182.89,€10482.28,66717.0,4703.0,393.0,Elena Castro,Finalizada
CMP-0006,24/08/2024,Bahía Sports,Cantabria,,SEM,Fidelización,17106.42,43711.61,140393.0,8794.0,805.0,Cristina Ortega,finalizada
CMP-1088,12/07/2025,Hotel Costa Azul,Navarra,Deporte,SEM,branding,19310.33,37782.48,,9766.0,443.0,Cristina Ortega,Finalizada
CMP-0872,29/04/2025,,Región de Murcia,Belleza,Radio,Branding,17547.04,40270.71,17321.0,161.0,11.0,Ana Fernández,Activa
CMP-0966,13/10/2025,Clínica Dental Sonrisa,Andalucía,Tecnología,SEM,Branding,10978.0,10592.04,8316.0,85.0,18.0,Sara Molina,Cancelada
CMP-0019,25-08-2023,Óptica Visión Plus,País Vasco,Inmobiliario,SEM,branding,16108.75,31873.57,442821.0,20022.0,4713.0,Sara Molina,Cancelada
CMP-0986,11/10/2025,AGROCAMPO,País Vasco,Agricultura,SEM,BRANDING,11671.73,41551.23,53762.0,3622.0,450.0,Paula Serrano,Cancelada
CMP-0122,2024-10-26,Bebidas Norte,Canarias,Moda,TV,Fidelización,"13.957,55",28107.51,14268.0,167.0,23.0,Marta Sánchez,Pausada
CMP-0947,2023-03-13,Ferretería Ibérica,Andalucía,Alimentación,Influencers,Fidelización,9243.83,11929.82,129224.0,3173.0,185.0,Javier Torres,Cancelada
CMP-0662,15/06/2025,Bebidas Norte,Extremadura,Alimentación,Email Marketing,Branding,20562.72,25511.1,141603.0,6806.0,154.0,Javier Torres,Activa
CMP-0985,03/02/2023,Viñedos del Valle,País Vasco,,Email Marketing,Awareness,1888.91,8279.59,305387.0,20067.0,4039.0,Pablo Navarro,Pausada
CMP-0275,06/03/2023,Constructora Levante,Andalucía,Belleza,SEO,Awareness,14960.76,"58.815,14",394523.0,11094.0,2394.0,David López,Pausada
CMP-0434,27/02/2023,TransLogic,C. Valenciana,Finanzas,Email Marketing,Awareness,18444.47,24307.64,18591.0,1377.0,133.0,cristina ortega,Activa
CMP-0812,13/02/2023,Rural Gourmet S.L.U.,Cataluña,Construcción,google ads,Lead Generation,13088.07,26312.8,392219.0,3221.0,315.0,Laura Gómez,Activa
CMP-1140,23/12/2023,,Cataluña,Turismo,Email Marketing,Fidelización,14715.62,"12.409,10",305361.0,8635.0,1778.0,diego romero,Cancelada
CMP-0312,12/11/2024,Panadería Trigo Dorado,Canarias,Moda,SEM,Fidelización,,51271.55,1214.0,84.0,2.0,Carlos Ruiz,Activa
CMP-1124,11/01/2024,Wellness Center,La Rioja,Agricultura,Marketing de Contenidos,Awareness,17580.91,70819.23,63541.0,2929.0,124.0,Lucía Herrera,Cancelada
CMP-1136,20/10/2023,Solaris Energía,baleares,Retail,Marketing de Contenidos,Branding,2214.33,766.15,391817.0,10634.0,1795.0,Javier Torres,Pausada
CMP-0781,26/04/2025,Bahía Sports,Galicia,Belleza,Email Marketing,Conversión,14449.45,43894.29,376538.0,5010.0,887.0,Álvaro Gil,Cancelada
CMP-0547,15/05/2024,  Fintech Nova  ,Extremadura,Educación,Marketing de Contenidos,Lead Generation,11199.84,17599.65,192878.0,12250.0,982.0,Marta Sánchez,Pausada
CMP-0182,07/06/2024,Dulcería Real,Cataluña,Inmobiliario,Redes Sociales,Branding,12714.91,10391.65,373326.0,20081.0,380.0,Elena Castro,Finalizada
CMP-0185,24-12-2023,  Fintech Nova S.L.  ,Cataluña,Retail,Email Marketing,Conversión,11527.43,"50.773,97 €",138977.0,5534.0,187.0,Diego Romero,Pausada
CMP-0407,13/02/2025,Modaline,Aragón,,TV,Conversión,€3138.63,12577.86,69074.0,4463.0,249.0,Diego Romero,Finalizada
CMP-0720,16/11/2024,Hotel Costa Azul,Aragón,Educación,Influencers,Fidelización,23375.73,"72.265,49 €",86851.0,5252.0,914.0,David López,ACTIVA
CMP-1077,23/05/2025,Electro Ríos,Navarra,Alimentación,Marketing de Contenidos,Lead Generation,"19.059,23",62957.35,245839.0,3293.0,361.0,Paula Serrano,Cancelada
CMP-0607,26/01/2023,Dulcería Real,Aragón,Automoción,Radio,Conversión,10634.97,29777.59,284379.0,9719.0,,David López,Cancelada
CMP-0693,01.09.2025,Fintech Nova,País Vasco,Belleza,SEM,Fidelización,5413.43,17925.56,203347.0,5903.0,808.0,LAURA GÓMEZ,Pausada
CMP-0521,13/04/2023,Constructora Levante,Murcia,Agricultura,Redes Sociales,Conversión,14932.42,37691.87,259297.0,11382.0,412.0,David López,Cancelada
CMP-0866,23/12/2025,TransLogic,murcia,Deporte,Email Marketing,BRANDING,"21.576,71 €",8501.17,,1771.0,383.0,Laura Gómez,Cancelada
CMP-0381,20-05-2025,Viñedos del Valle,Galicia,Belleza,GAds,Fidelización,2630.1,"8.650,11 €",434839.0,15612.0,501.0,Diego Romero,Cancelada
CMP-0993,16/12/2023,Sabores del Mediterráneo,Islas Baleares,Retail,tv,Awareness,,6442.98,483517.0,20477.0,1772.0,Diego Romero,FINALIZADA
CMP-0411,18/06/2023,Quimera Cosmética,Navarra,Construcción,Prensa,Branding,€813.01,1752.11,139763.0,7463.0,717.0,Carlos Ruiz,Pausada
CMP-0635,09/11/2023,agrocampo S.A.,Cataluña,Hostelería,Email Marketing,Fidelización,11552.28,,404163.0,26923.0,6248.0,David López,FINALIZADA
CMP-0370,28/08/2023,Colchones Descanso,IB,Retail,Email Marketing,Awareness,8033.08,4552.7,468624.0,25128.0,5613.0,Pablo Navarro,Pausada
CMP-1082,01/02/2023,Kapital Seguros,Castilla y León,Retail,Email Marketing,Branding,22839.29,77701.07,315432.0,20724.0,578.0,Lucía Herrera,Cancelada
CMP-1096,24/07/2024,Innovatech Solutions,Extremadura,Salud,Prensa,Branding,"9.543,03",11836.05,59813.0,4170.0,482.0,Sara Molina,activa
CMP-0428,04/11/2024,EcoHogar,Aragón,Finanzas,Redes Sociales,Lead Generation,16122.56,20957.21,380770.0,18983.0,4499.0,Laura Gómez,Pausada
CMP-0877,2023-10-28,Farmacia Central,Cantabria,Retail,Prensa,Fidelización,"14.374,75",€40263.54,464469.0,36915.0,,ELENA CASTRO,Activa
CMP-0079,27/01/2024,Yogures La Pradera,Cataluña,Deporte,Influencers,Awareness,10075.96,37529.98,248697.0,5968.0,1138.0,Paula Serrano,Cancelada
CMP-0863,21/09/2023,Solaris Energía,Galicia,Educación,Influencers,Awareness,14495.45,"24.234,72 €",71087.0,1155.0,91.0,Carlos Ruiz,Activa
CMP-0574,31/01/2023,Nutrisana,CV,Hostelería,Televisión,Awareness,2097.87,5074.62,369330.0,22964.0,2518.0,MIGUEL ÁLVAREZ,Terminada
CMP-0159,2025-12-13,Lácteos del Sur,,Finanzas,TV,Awareness,1676.99,1543.49,369963.0,27300.0,5346.0,Marta Sánchez,Cancelada
CMP-0638,07/09/2024,AutoMotion,Asturias,Agricultura,Radio,Branding,8996.09,38431.96,439085.0,4346.0,1030.0,JAVIER TORRES,Finalizada
CMP-0608,08/12/2024,Hotel Costa Azul,Navarra,Automoción,SEM,Awareness,10192.87,31342.4,300032.0,23276.0,3759.0,PABLO NAVARRO,Finalizada
CMP-1066,19/06/2025,Quimera Cosmética,Castilla y León,Deporte,SEM,Lead Generation,"18.190,07 €",79612.65,160649.0,8696.0,1952.0,DIEGO ROMERO,Pausada
CMP-0069,16/11/2024,Quimera Cosmética,Región de Murcia,Moda,SEM,Awareness,,17792.27,313964.0,2802.0,452.0,Paula Serrano,Activa
